Left	Top	Right	Bottom	Rotation	CenterOfMassX	CenterOfMassY	FirstPixelY	Area	Mean Intensity	Standard  Deviation	Minimum Intensity	Maximum Intensity
1514.000000	115.000000	1538.000000	132.000000	0.000000	1525.808081	123.235690	115.000000	297.000000	0.258169	0.020477	0.209008	0.321325
1827.000000	115.000000	1855.000000	134.000000	0.000000	1840.524804	124.057441	115.000000	383.000000	0.272156	0.023577	0.212082	0.342391
978.000000	116.000000	999.000000	131.000000	0.000000	988.039823	123.300885	116.000000	226.000000	0.262764	0.020605	0.219909	0.321952
1679.000000	123.000000	1703.000000	142.000000	0.000000	1690.525000	132.236111	123.000000	360.000000	0.290110	0.023357	0.232530	0.357293
1219.000000	125.000000	1240.000000	140.000000	0.000000	1229.201794	131.614350	125.000000	223.000000	0.302240	0.021819	0.253901	0.371533
1613.000000	511.000000	1633.000000	525.000000	0.000000	1622.407407	517.861111	511.000000	216.000000	0.293483	0.023314	0.242180	0.351771
1911.000000	517.000000	1932.000000	532.000000	0.000000	1920.736170	524.591489	517.000000	235.000000	0.279740	0.024390	0.214156	0.352367
789.000000	539.000000	813.000000	560.000000	0.000000	800.471751	548.759887	539.000000	354.000000	0.173189	0.019975	0.120574	0.223269
1448.000000	541.000000	1469.000000	559.000000	0.000000	1458.104317	549.946043	541.000000	278.000000	0.178271	0.017920	0.130621	0.219224
1660.000000	544.000000	1679.000000	559.000000	0.000000	1669.094340	550.334906	544.000000	212.000000	0.170019	0.016907	0.122504	0.223594
1916.000000	548.000000	1933.000000	562.000000	0.000000	1924.264368	554.000000	548.000000	174.000000	0.170239	0.015316	0.124855	0.215472
1687.000000	549.000000	1703.000000	563.000000	0.000000	1694.177632	555.585526	549.000000	152.000000	0.159016	0.014015	0.130125	0.200805
474.000000	555.000000	491.000000	570.000000	0.000000	481.494382	562.095506	555.000000	178.000000	0.144670	0.015219	0.108891	0.193821
1958.000000	84.000000	1973.000000	99.000000	0.000000	1965.044872	91.051282	84.000000	156.000000	0.192051	0.015688	0.144878	0.224696
611.000000	94.000000	632.000000	111.000000	0.000000	620.757692	101.957692	94.000000	260.000000	0.189812	0.015207	0.154108	0.236654
22.000000	95.000000	35.000000	106.000000	0.000000	27.702381	99.297619	95.000000	84.000000	0.198939	0.019513	0.137979	0.244073
714.000000	95.000000	733.000000	113.000000	0.000000	722.571429	103.603175	95.000000	252.000000	0.195004	0.016190	0.156358	0.235294
1976.000000	95.000000	1992.000000	111.000000	0.000000	1983.163743	103.169591	95.000000	171.000000	0.226854	0.018941	0.179779	0.272635
1095.000000	97.000000	1127.000000	121.000000	0.000000	1109.670757	108.924335	97.000000	489.000000	0.216813	0.022404	0.165111	0.279609
1417.000000	99.000000	1436.000000	115.000000	0.000000	1426.061404	106.828947	99.000000	228.000000	0.211093	0.018672	0.171330	0.268635
2029.000000	102.000000	2042.000000	115.000000	0.000000	2035.203704	108.342593	102.000000	108.000000	0.268018	0.019905	0.222029	0.316460
1828.000000	104.000000	1847.000000	121.000000	0.000000	1836.916667	112.791667	104.000000	216.000000	0.233380	0.019176	0.180747	0.282209
1573.000000	111.000000	1593.000000	128.000000	0.000000	1582.703422	119.460076	111.000000	263.000000	0.238632	0.019445	0.192550	0.285588
1544.000000	114.000000	1566.000000	131.000000	0.000000	1554.110714	122.410714	114.000000	280.000000	0.249655	0.019652	0.193972	0.303493
1493.000000	116.000000	1511.000000	131.000000	0.000000	1501.195980	122.778894	116.000000	199.000000	0.251158	0.019553	0.193341	0.304471
352.000000	120.000000	370.000000	136.000000	0.000000	360.084444	127.453333	120.000000	225.000000	0.264864	0.019738	0.211282	0.315772
1393.000000	133.000000	1422.000000	159.000000	0.000000	1407.560764	145.482639	133.000000	576.000000	0.340937	0.037227	0.248060	0.437669
88.000000	135.000000	105.000000	150.000000	0.000000	95.763889	142.673611	135.000000	144.000000	0.330893	0.025242	0.258503	0.401766
1308.000000	489.000000	1331.000000	509.000000	0.000000	1319.143662	498.580282	489.000000	355.000000	0.362422	0.034146	0.287290	0.444109
161.000000	505.000000	183.000000	522.000000	0.000000	171.456747	512.868512	505.000000	289.000000	0.296035	0.024984	0.237602	0.357516
1042.000000	508.000000	1063.000000	524.000000	0.000000	1052.522088	515.630522	508.000000	249.000000	0.267001	0.023038	0.222554	0.327429
608.000000	514.000000	633.000000	534.000000	0.000000	620.110169	523.076271	514.000000	354.000000	0.263484	0.026854	0.204147	0.337881
459.000000	520.000000	475.000000	534.000000	0.000000	465.643750	526.337500	520.000000	160.000000	0.252569	0.019379	0.198880	0.300926
1823.000000	521.000000	1840.000000	535.000000	0.000000	1831.168675	528.114458	521.000000	166.000000	0.253257	0.021329	0.206388	0.310598
561.000000	523.000000	585.000000	537.000000	0.000000	572.600840	529.533613	523.000000	238.000000	0.240830	0.019278	0.189550	0.289229
951.000000	525.000000	971.000000	541.000000	0.000000	959.786885	532.286885	525.000000	244.000000	0.206125	0.018234	0.160425	0.255507
768.000000	528.000000	787.000000	544.000000	0.000000	776.300000	535.752174	528.000000	230.000000	0.210319	0.017642	0.172365	0.261931
1314.000000	531.000000	1323.000000	542.000000	0.000000	1317.905660	536.018868	531.000000	53.000000	0.203772	0.014015	0.168775	0.238595
111.000000	533.000000	126.000000	544.000000	0.000000	118.440000	537.450000	533.000000	100.000000	0.198176	0.015982	0.158763	0.245505
832.000000	555.000000	849.000000	571.000000	0.000000	840.447674	563.244186	555.000000	172.000000	0.132269	0.013627	0.094235	0.168768
1651.000000	86.000000	1672.000000	104.000000	0.000000	1661.094406	95.101399	86.000000	286.000000	0.174459	0.015197	0.132461	0.215839
1020.000000	87.000000	1042.000000	105.000000	0.000000	1030.427046	95.918149	87.000000	281.000000	0.176356	0.014789	0.139105	0.221239
1376.000000	92.000000	1394.000000	106.000000	0.000000	1384.472222	98.772222	92.000000	180.000000	0.184375	0.013948	0.155267	0.227852
934.000000	95.000000	955.000000	110.000000	0.000000	944.177686	102.289256	95.000000	242.000000	0.189516	0.014441	0.155827	0.237166
126.000000	106.000000	163.000000	129.000000	0.000000	144.085859	117.737374	106.000000	396.000000	0.240868	0.024896	0.181057	0.317983
421.000000	108.000000	444.000000	125.000000	0.000000	431.939716	115.943262	108.000000	282.000000	0.224578	0.019053	0.171358	0.271916
1735.000000	108.000000	1758.000000	125.000000	0.000000	1746.306859	115.783394	108.000000	277.000000	0.228787	0.018427	0.182246	0.285184
1425.000000	110.000000	1451.000000	128.000000	0.000000	1437.604905	118.395095	110.000000	367.000000	0.237740	0.020218	0.185966	0.291890
1917.000000	113.000000	1938.000000	130.000000	0.000000	1927.291667	121.363636	113.000000	264.000000	0.269267	0.027112	0.212638	0.336011
981.000000	115.000000	1016.000000	141.000000	0.000000	997.996409	127.448833	115.000000	557.000000	0.269501	0.026787	0.204730	0.349775
1193.000000	115.000000	1217.000000	132.000000	0.000000	1204.863192	123.319218	115.000000	307.000000	0.257609	0.021224	0.204752	0.318719
789.000000	118.000000	811.000000	133.000000	0.000000	799.254032	124.895161	118.000000	248.000000	0.264676	0.021574	0.213886	0.325570
1614.000000	119.000000	1635.000000	134.000000	0.000000	1624.252174	126.460870	119.000000	230.000000	0.259943	0.021570	0.213500	0.316075
102.000000	120.000000	125.000000	137.000000	0.000000	112.873457	128.104938	120.000000	324.000000	0.276856	0.023885	0.212670	0.338046
200.000000	122.000000	221.000000	137.000000	0.000000	210.076923	129.427350	122.000000	234.000000	0.276992	0.021020	0.226926	0.333092
1811.000000	123.000000	1836.000000	141.000000	0.000000	1823.216463	131.774390	123.000000	328.000000	0.287252	0.024211	0.235052	0.351816
1038.000000	124.000000	1060.000000	136.000000	0.000000	1048.538889	128.966667	124.000000	180.000000	0.277546	0.017542	0.225618	0.316381
1533.000000	137.000000	1560.000000	158.000000	0.000000	1545.812796	146.798578	137.000000	422.000000	0.337871	0.029868	0.253913	0.411798
1952.000000	518.000000	1965.000000	529.000000	0.000000	1957.930233	523.046512	518.000000	86.000000	0.285412	0.019821	0.242481	0.333824
1238.000000	528.000000	1261.000000	546.000000	0.000000	1249.089457	536.015974	528.000000	313.000000	0.199587	0.019841	0.150501	0.245172
1622.000000	535.000000	1644.000000	553.000000	0.000000	1632.540717	543.820847	535.000000	307.000000	0.184995	0.019609	0.135162	0.240051
712.000000	536.000000	736.000000	556.000000	0.000000	724.159236	546.369427	536.000000	314.000000	0.180883	0.021087	0.122817	0.238938
1690.000000	537.000000	1715.000000	558.000000	0.000000	1701.865285	546.668394	537.000000	386.000000	0.177050	0.020965	0.130332	0.229470
1003.000000	542.000000	1026.000000	561.000000	0.000000	1014.184615	550.723077	542.000000	325.000000	0.153578	0.015169	0.116853	0.201293
1170.000000	79.000000	1188.000000	96.000000	0.000000	1178.530973	86.765487	79.000000	226.000000	0.169481	0.013311	0.136188	0.206578
2027.000000	81.000000	2040.000000	93.000000	0.000000	2033.452632	86.505263	81.000000	95.000000	0.204809	0.014640	0.167142	0.240340
1553.000000	90.000000	1571.000000	106.000000	0.000000	1561.533981	97.907767	90.000000	206.000000	0.186330	0.014732	0.148694	0.224644
1871.000000	100.000000	1885.000000	113.000000	0.000000	1877.377778	106.592593	100.000000	135.000000	0.217806	0.015579	0.175351	0.261889
725.000000	104.000000	744.000000	121.000000	0.000000	734.196347	111.812785	104.000000	219.000000	0.219486	0.018509	0.173810	0.264235
1619.000000	104.000000	1640.000000	121.000000	0.000000	1629.161290	112.093190	104.000000	279.000000	0.220743	0.017619	0.174073	0.268146
657.000000	105.000000	674.000000	120.000000	0.000000	664.733696	111.853261	105.000000	184.000000	0.215493	0.015671	0.161167	0.258159
1326.000000	108.000000	1345.000000	123.000000	0.000000	1335.248705	115.274611	108.000000	193.000000	0.238138	0.017080	0.202358	0.286312
1922.000000	115.000000	1936.000000	126.000000	0.000000	1928.420455	119.318182	115.000000	88.000000	0.270731	0.016206	0.231565	0.319800
151.000000	133.000000	178.000000	156.000000	0.000000	164.240363	144.258503	133.000000	441.000000	0.342933	0.031948	0.259827	0.422593
104.000000	139.000000	119.000000	151.000000	0.000000	110.864000	144.736000	139.000000	125.000000	0.347008	0.022592	0.294557	0.399829
22.000000	146.000000	43.000000	165.000000	0.000000	32.077670	155.433657	146.000000	309.000000	0.390765	0.032483	0.306323	0.493664
760.000000	148.000000	785.000000	168.000000	0.000000	771.721785	157.619423	148.000000	381.000000	0.396853	0.029661	0.319858	0.471436
1063.000000	151.000000	1092.000000	174.000000	0.000000	1077.009690	162.323643	151.000000	516.000000	0.440720	0.036912	0.355544	0.542857
184.000000	505.000000	201.000000	519.000000	0.000000	191.706897	511.798851	505.000000	174.000000	0.304840	0.022142	0.245196	0.359309
1721.000000	507.000000	1750.000000	531.000000	0.000000	1735.020522	518.360075	507.000000	536.000000	0.294313	0.034556	0.213952	0.375366
230.000000	508.000000	252.000000	533.000000	0.000000	240.523573	519.640199	508.000000	403.000000	0.273497	0.031822	0.200381	0.361288
799.000000	511.000000	819.000000	526.000000	0.000000	808.316514	518.032110	511.000000	218.000000	0.275891	0.022301	0.224152	0.335678
370.000000	518.000000	384.000000	532.000000	0.000000	376.970588	524.867647	518.000000	136.000000	0.262249	0.021060	0.203358	0.308828
1381.000000	526.000000	1397.000000	541.000000	0.000000	1387.923529	533.129412	526.000000	170.000000	0.222709	0.018679	0.183257	0.277056
1470.000000	529.000000	1487.000000	544.000000	0.000000	1477.979798	536.151515	529.000000	198.000000	0.215224	0.019073	0.169301	0.271450
509.000000	535.000000	519.000000	544.000000	0.000000	513.820896	538.940299	535.000000	67.000000	0.212516	0.014495	0.180419	0.244811
938.000000	544.000000	959.000000	562.000000	0.000000	947.396154	552.200000	544.000000	260.000000	0.153063	0.016625	0.115475	0.197911
386.000000	549.000000	401.000000	563.000000	0.000000	393.018405	555.404908	549.000000	163.000000	0.160537	0.014451	0.122275	0.196748
814.000000	553.000000	822.000000	561.000000	0.000000	818.121951	556.634146	553.000000	41.000000	0.154438	0.011163	0.132070	0.182759
1810.000000	556.000000	1819.000000	570.000000	0.000000	1813.938462	561.615385	556.000000	65.000000	0.144102	0.013365	0.115746	0.170051
1003.000000	73.000000	1011.000000	79.000000	0.000000	1006.920000	75.720000	73.000000	25.000000	0.148919	0.009887	0.132081	0.171570
1572.000000	78.000000	1584.000000	89.000000	0.000000	1577.881579	82.960526	78.000000	76.000000	0.159032	0.011735	0.131060	0.194453
895.000000	88.000000	912.000000	102.000000	0.000000	903.235294	95.620915	88.000000	153.000000	0.177664	0.012944	0.142024	0.212468
1817.000000	92.000000	1828.000000	102.000000	0.000000	1822.266667	97.266667	92.000000	60.000000	0.186773	0.012742	0.152724	0.218402
542.000000	94.000000	571.000000	117.000000	0.000000	555.778736	105.471264	94.000000	348.000000	0.198731	0.019284	0.145157	0.265387
1186.000000	96.000000	1203.000000	108.000000	0.000000	1193.673469	102.142857	96.000000	147.000000	0.196186	0.014451	0.158123	0.230624
50.000000	97.000000	59.000000	104.000000	0.000000	54.129032	100.548387	97.000000	31.000000	0.211524	0.020391	0.162716	0.260621
924.000000	99.000000	941.000000	114.000000	0.000000	931.337349	105.325301	99.000000	166.000000	0.211256	0.018797	0.167627	0.255428
241.000000	101.000000	259.000000	117.000000	0.000000	249.622549	108.710784	101.000000	204.000000	0.216526	0.018041	0.171556	0.266981
641.000000	101.000000	661.000000	118.000000	0.000000	650.432099	109.074074	101.000000	243.000000	0.209040	0.016302	0.169936	0.259532
1335.000000	101.000000	1353.000000	116.000000	0.000000	1343.110048	108.545455	101.000000	209.000000	0.211582	0.016340	0.171743	0.257795
1621.000000	103.000000	1641.000000	120.000000	0.000000	1630.512712	111.838983	103.000000	236.000000	0.217507	0.018425	0.172606	0.275375
1776.000000	105.000000	1799.000000	142.000000	0.000000	1786.888147	123.312187	105.000000	599.000000	0.262194	0.038508	0.184086	0.350219
1128.000000	106.000000	1149.000000	121.000000	0.000000	1137.936709	112.995781	106.000000	237.000000	0.229984	0.015848	0.181913	0.273778
1225.000000	106.000000	1243.000000	119.000000	0.000000	1233.405405	111.924324	106.000000	185.000000	0.226658	0.016395	0.183508	0.271730
466.000000	107.000000	483.000000	120.000000	0.000000	474.242236	113.583851	107.000000	161.000000	0.219405	0.014863	0.183269	0.263019
2002.000000	107.000000	2024.000000	124.000000	0.000000	2011.872000	114.768000	107.000000	250.000000	0.276776	0.021652	0.219262	0.350221
1080.000000	109.000000	1104.000000	123.000000	0.000000	1091.829876	115.892116	109.000000	241.000000	0.235010	0.017076	0.193273	0.282912
35.000000	113.000000	49.000000	123.000000	0.000000	41.593750	117.062500	113.000000	96.000000	0.251069	0.021407	0.186077	0.308964
1512.000000	118.000000	1531.000000	133.000000	0.000000	1520.376344	125.473118	118.000000	186.000000	0.260247	0.018565	0.210727	0.308028
927.000000	119.000000	950.000000	136.000000	0.000000	938.444828	126.755172	119.000000	290.000000	0.270161	0.020365	0.213688	0.339017
662.000000	123.000000	676.000000	134.000000	0.000000	667.647727	128.454545	123.000000	88.000000	0.265795	0.015929	0.229259	0.303904
983.000000	123.000000	1003.000000	137.000000	0.000000	992.602871	129.617225	123.000000	209.000000	0.279059	0.019408	0.235309	0.334753
1128.000000	127.000000	1152.000000	144.000000	0.000000	1140.097643	134.818182	127.000000	297.000000	0.305788	0.023500	0.246077	0.368326
1635.000000	129.000000	1662.000000	148.000000	0.000000	1648.148936	138.053191	129.000000	376.000000	0.306404	0.025984	0.240472	0.373519
1544.000000	134.000000	1567.000000	152.000000	0.000000	1554.780069	142.158076	134.000000	291.000000	0.324925	0.025538	0.259907	0.410293
1538.000000	516.000000	1556.000000	529.000000	0.000000	1546.619318	522.465909	516.000000	176.000000	0.264686	0.021165	0.215716	0.312650
967.000000	535.000000	991.000000	555.000000	0.000000	978.451429	543.811429	535.000000	350.000000	0.175126	0.018296	0.126072	0.224558
1737.000000	543.000000	1753.000000	560.000000	0.000000	1745.234899	550.436242	543.000000	149.000000	0.168443	0.018129	0.127151	0.213506
476.000000	547.000000	495.000000	565.000000	0.000000	484.510288	554.584362	547.000000	243.000000	0.157447	0.016962	0.119032	0.201852
816.000000	85.000000	835.000000	101.000000	0.000000	824.851528	92.930131	85.000000	229.000000	0.174873	0.014051	0.132767	0.208637
942.000000	91.000000	960.000000	106.000000	0.000000	950.888889	97.703704	91.000000	189.000000	0.189504	0.014670	0.150512	0.231328
1746.000000	95.000000	1762.000000	109.000000	0.000000	1753.701863	102.086957	95.000000	161.000000	0.197997	0.015957	0.150513	0.237091
406.000000	99.000000	423.000000	114.000000	0.000000	414.192771	105.728916	99.000000	166.000000	0.204380	0.016828	0.160821	0.246261
1548.000000	105.000000	1564.000000	120.000000	0.000000	1555.263736	111.824176	105.000000	182.000000	0.223139	0.016775	0.177018	0.260262
1617.000000	114.000000	1641.000000	134.000000	0.000000	1628.335227	123.178977	114.000000	352.000000	0.255659	0.023009	0.206198	0.310945
117.000000	115.000000	132.000000	126.000000	0.000000	123.834951	119.844660	115.000000	103.000000	0.257279	0.018329	0.213235	0.304518
27.000000	122.000000	49.000000	137.000000	0.000000	37.857143	128.878788	122.000000	231.000000	0.290621	0.025750	0.224642	0.359366
